Frame	Candidate	Score
1	(0.119, 0.212, 0.111, 0.265, 0.179)	-1064.83442154
1	(0.119, 0.283, 0.084, 0.111, 0.265)	-1074.3475045
1	(0.179, 0.088, 0.16, 0.318, 0.649)	-1019.05471177
1	(0.104, 0.179, 0.088, 0.179, 0.649)	-1061.39425667
0	(0.104, 0.283, 0.084, 0.24, 0.103)	-1126.63564279
0	(0.104, 0.212, 0.16, 0.179, 0.259)	-1139.41227847
0	(0.119, 0.217, 0.111, 0.084, 0.161)	-1160.21139818
1	(0.104, 0.212, 0.16, 0.179, 0.259)	-1062.67963029
0	(0.111, 0.16, 0.088, 0.283, 0.539)	-1097.47797316
1	(0.104, 0.283, 0.084, 0.24, 0.103)	-1081.47852524
0	(0.119, 0.283, 0.088, 0.092, 0.24)	-1147.56848446
1	(0.119, 0.217, 0.111, 0.084, 0.161)	-1091.44624453
0	(0.217, 0.179, 0.084, 0.16, 0.179)	-1142.23889283
1	(0.119, 0.283, 0.088, 0.092, 0.24)	-1079.76149898
1	(0.217, 0.179, 0.084, 0.24, 0.092)	-1065.21867188
0	(0.119, 0.212, 0.16, 0.088, 0.161)	-1155.81449154
0	(0.111, 0.084, 0.088, 0.179, 0.539)	-1139.1306432
1	(0.111, 0.084, 0.088, 0.179, 0.539)	-1080.49217289
1	(0.217, 0.179, 0.084, 0.16, 0.179)	-1065.35454785
0	(0.104, 0.217, 0.475, 0.088, 0.259)	-1133.83747042
0	(0.111, 0.16, 0.092, 0.438, 0.539)	-1084.3472205
1	(0.111, 0.16, 0.088, 0.283, 0.539)	-1035.69952548
0	(0.104, 0.283, 0.088, 0.16, 0.24)	-1144.53560925
0	(0.104, 0.217, 0.318, 0.24, 0.092)	-1147.75706569
1	(0.104, 0.283, 0.161, 0.103, 0.335)	-1075.72512201
1	(0.119, 0.212, 0.16, 0.088, 0.161)	-1077.88554171
1	(0.111, 0.16, 0.092, 0.438, 0.539)	-1023.48208661
0	(0.111, 0.084, 0.088, 0.092, 0.103)	-1391.67190831
0	(0.104, 0.283, 0.161, 0.103, 0.335)	-1135.55168726
1	(0.212, 0.16, 0.092, 0.161, 0.259)	-1066.55598119
1	(0.111, 0.084, 0.088, 0.092, 0.103)	-1314.00973429
1	(0.318, 0.16, 0.179, 0.103, 0.161)	-1078.93326411
0	(0.212, 0.16, 0.179, 0.259, 0.161)	-1123.58412131
1	(0.104, 0.283, 0.088, 0.179, 0.103)	-1081.60513692
0	(0.111, 0.084, 0.259, 0.103, 0.55)	-1136.9058339
1	(0.217, 0.111, 0.212, 0.283, 0.161)	-1066.21979394
1	(0.104, 0.283, 0.088, 0.16, 0.24)	-1077.82374128
0	(0.179, 0.088, 0.092, 0.103, 0.335)	-1155.0933882
0	(0.217, 0.104, 0.212, 0.24, 0.092)	-1142.48927228
1	(0.212, 0.16, 0.179, 0.259, 0.161)	-1074.68107489
0	(0.217, 0.179, 0.084, 0.24, 0.092)	-1128.01343618
1	(0.217, 0.104, 0.212, 0.24, 0.092)	-1087.95748921
1	(0.179, 0.088, 0.179, 0.335, 0.24)	-1050.51084449
0	(0.119, 0.318, 0.084, 0.088, 0.179)	-1147.66244861
1	(0.179, 0.088, 0.092, 0.103, 0.335)	-1082.23432154
1	(0.119, 0.318, 0.084, 0.088, 0.179)	-1078.7940676
1	(0.104, 0.217, 0.475, 0.088, 0.259)	-1067.13619059
0	(0.217, 0.179, 0.088, 0.179, 0.539)	-1100.2300785
0	(0.104, 0.283, 0.088, 0.179, 0.103)	-1142.38482018
1	(0.111, 0.084, 0.259, 0.103, 0.55)	-1044.95963278
1	(0.104, 0.111, 0.16, 0.088, 0.161)	-1116.26917655
0	(0.104, 0.111, 0.16, 0.088, 0.161)	-1209.94816113
0	(0.212, 0.16, 0.092, 0.161, 0.259)	-1149.21269452
1	(0.217, 0.179, 0.088, 0.179, 0.539)	-1046.43562903
0	(0.179, 0.088, 0.179, 0.335, 0.24)	-1116.39729338
0	(0.318, 0.16, 0.179, 0.103, 0.161)	-1102.19643324
1	(0.104, 0.217, 0.318, 0.24, 0.092)	-1094.65505772
0	(0.212, 0.16, 0.088, 0.161, 0.335)	-1143.95845494
1	(0.212, 0.16, 0.088, 0.161, 0.335)	-1067.35136547
0	(0.119, 0.39, 0.084, 0.16, 0.179)	-1108.56864676
0	(0.119, 0.318, 0.16, 0.088, 0.161)	-1115.42943526
0	(0.217, 0.111, 0.212, 0.283, 0.161)	-1117.7

1	(0.119, 0.318, 0.16, 0.088, 0.161)	-1050.58951717
1	(0.119, 0.39, 0.084, 0.16, 0.179)	-1041.23229829
0	(0.119, 0.104, 0.111, 0.084, 0.088)	-1386.44991626
0	(0.119, 0.217, 0.111, 0.084, 0.259)	-1107.40814457
1	(0.217, 0.111, 0.16, 0.179, 0.259)	-1043.10312748
1	(0.217, 0.104, 0.212, 0.16, 0.092)	-1061.98394108
0	(0.119, 0.104, 0.179, 0.161, 0.092)	-1151.12072929
0	(0.217, 0.104, 0.212, 0.16, 0.092)	-1086.87865273
0	(0.111, 0.16, 0.092, 0.161, 0.39)	-1104.71284058
0	(0.104, 0.179, 0.161, 0.24, 0.318)	-1078.51602433
1	(0.318, 0.111, 0.179, 0.161, 0.103)	-1052.18124303
0	(0.318, 0.111, 0.179, 0.161, 0.103)	-1082.92798777
0	(0.119, 0.217, 0.111, 0.24, 0.092)	-1080.20293655
0	(0.104, 0.111, 0.24, 0.092, 0.475)	-1094.76170188
1	(0.111, 0.16, 0.092, 0.161, 0.39)	-1055.2288072
1	(0.119, 0.104, 0.111, 0.084, 0.088)	-1293.80521764
1	(0.318, 0.16, 0.092, 0.161, 0.259)	-1048.24881821
0	(0.104, 0.179, 0.161, 0.103, 0.649)	-1088.08784503
1	(0.217, 0.111, 0.16, 0.088, 0.161)	-1064.50279563
0	(0.217, 0.111, 0.16, 0.179, 0.259)	-1088.64834185
1	(0.119, 0.217, 0.111, 0.084, 0.259)	-1061.96298501
1	(0.104, 0.111, 0.24, 0.092, 0.475)	-1052.74632971
0	(0.217, 0.111, 0.16, 0.088, 0.161)	-1117.34777814
1	(0.111, 0.212, 0.283, 0.161, 0.092)	-1069.22303142
1	(0.119, 0.212, 0.16, 0.088, 0.259)	-1056.71798821
0	(0.179, 0.088, 0.179, 0.103, 0.24)	-1113.56951268
1	(0.179, 0.088, 0.179, 0.103, 0.24)	-1056.05121637
1	(0.104, 0.179, 0.161, 0.103, 0.649)	-1025.27447913
1	(0.119, 0.104, 0.179, 0.161, 0.092)	-1076.77900039
0	(0.119, 0.318, 0.16, 0.179, 0.103)	-1080.19125578
0	(0.318, 0.16, 0.092, 0.161, 0.259)	-1077.20877859
0	(0.119, 0.217, 0.265, 0.092, 0.161)	-1081.47566963
0	(0.179, 0.088, 0.16, 0.212, 0.438)	-1075.92442239
1	(0.119, 0.217, 0.111, 0.24, 0.092)	-1045.00729034
0	(0.104, 0.119, 0.318, 0.24, 0.092)	-1086.96160147
0	(0.217, 0.179, 0.084, 0.24, 0.438)	-1059.20438194
0	(0.179, 0.161, 0.103, 0.335, 0.318)	-1060.29823855
0	(0.119, 0.39, 0.084, 0.24, 0.335)	-1053.30194771
1	(0.119, 0.217, 0.265, 0.092, 0.161)	-1051.95476438
1	(0.179, 0.088, 0.16, 0.212, 0.438)	-1037.04387436
0	(0.212, 0.16, 0.088, 0.161, 0.55)	-1068.23748036
0	(0.111, 0.212, 0.283, 0.161, 0.092)	-1077.80796024
1	(0.104, 0.179, 0.161, 0.24, 0.318)	-1038.17399959
1	(0.212, 0.16, 0.088, 0.161, 0.55)	-1038.77887166
1	(0.179, 0.161, 0.103, 0.335, 0.318)	-1027.14314196
1	(0.212, 0.111, 0.265, 0.088, 0.39)	-1028.52813107
1	(0.119, 0.318, 0.084, 0.161, 0.335)	-1037.36232129
0	(0.179, 0.161, 0.092, 0.368, 0.212)	-1065.61554515
1	(0.119, 0.39, 0.084, 0.24, 0.335)	-1026.69387193
1	(0.119, 0.318, 0.084, 0.179, 0.335)	-1035.12384792
1	(0.318, 0.16, 0.179, 0.259, 0.283)	-1019.29343211
1	(0.104, 0.217, 0.318, 0.24, 0.161)	-1059.59404869
1	(0.318, 0.111, 0.104, 0.438, 0.103)	-1034.64018546
0	(0.318, 0.111, 0.104, 0.438, 0.103)	-1089.4879277
1	(0.119, 0.318, 0.16, 0.179, 0.103)	-1044.11613717
1	(0.179, 0.161, 0.092, 0.368, 0.212)	-1022.03154305
0	(0.119, 0.318, 0.084, 0.161, 0.335)	-1073.74980486
0	(0.104, 0.217, 0.318, 0.24, 0.161)	-1082.75109318
0	(0.318, 0.16, 0.179, 0.259, 0.283)	-1039.69602093
0	(0.119, 0.318, 0.084, 0.179, 0.335)	-1069.4781433
0	(0.119, 0.212, 0.16, 0.088, 0.259)	-1094.88766515
1	(0.104, 0.119, 0.318, 0.24, 0.092)	-1067.84805106
0	(0.212, 0.111, 0.265, 0.088, 0.39)	-1056.16326728
1	(0.217, 0.179, 0.084, 0.24, 0.438)	-1034.52212144
0	(0.119, 0.104, 0.179, 0.084, 0.16)	-1153.14165753
0	(0.119, 0.318, 0.16, 0.092, 0.103)	-1076.03598738
0	(0.318, 0.111, 0.104, 0.283, 0.259)	-1086.22758007
1	(0.119, 0.104, 0.179, 0.084, 0.16)	-1084.31164463
1	(0.318, 0.111, 0.265, 0.092, 0.161)	-1037.37014546
1	(0.119, 0.318, 0.16, 0.092, 0.103)	-1060.32249838
0	(0.212, 0.084, 0.161, 0.092, 0.475)	-1061.1444062
0	(0.318, 0.111, 0.265, 0.092, 0.161)	-1075.0404651
0	(0.119, 0.212, 0.084, 0.179, 0.435)	-1092.33237738
1	(0.104, 0.111, 0.16, 0.179, 0.649)	-1055.5406487
0	(0.119, 0.104, 0.179, 0.084, 0.24)	-1103.66934737
0	(0.119, 0.104, 0.111, 0.084, 0.161)	-1269.64763698
0	(0.217, 0.104, 0.368, 0.092, 0.24)	-1051.20776291
1	(0.318, 0.111, 0.104, 0.283, 0.259)	-1039.47380516
1	(0.212, 0.084, 0.161, 0.092, 0.475)	-1031.30278689
0	(0.111, 0.084, 0.088, 0.368, 0.119)	-1107.17329677
1	(0.318, 0.16, 0.179, 0.103, 0.335)	-1030.86018799
0	(0.179, 0.088, 0.092, 0.24, 0.212)	-1121.03414056
0	(0.104, 0.119, 0.39, 0.084, 0.16)	-1082.16437317
1	(0.212, 0.16, 0.088, 0.179, 0.335)	-1050.04414863
0	(0.212, 0.16, 0.088, 0.179, 0.335)	-1097.16935178
1	(0.119, 0.212, 0.084, 0.179, 0.435)	-1052.77739887
1	(0.119, 0.104, 0.179, 0.084, 0.24)	-1064.08802745
0	(0.104, 0.283, 0.088, 0.092, 0.55)	-1088.36227902
0	(0.104, 0.111, 0.16, 0.179, 0.649)	-1084.45927247
1	(0.111, 0.084, 0.088, 0.368, 0.119)	-1045.40329291
2	(0.101, 0.288)	-1088.29623738
1	(0.119, 0.104, 0.111, 0.084, 0.161)	-1168.52728659
1	(0.179, 0.088, 0.092, 0.24, 0.212)	-1050.94528635
0	(0.179, 0.088, 0.16, 0.318, 0.119)	-1078.36733233
0	(0.318, 0.084, 0.161, 0.335, 0.435)	-1041.3585916
1	(0.217, 0.104, 0.368, 0.092, 0.24)	-1028.68900693
1	(0.179, 0.088, 0.16, 0.318, 0.119)	-1046.07330588
1	(0.104, 0.217, 0.475, 0.092, 0.161)	-1046.74834294
0	(0.119, 0.104, 0.179, 0.084, 0.335)	-1103.69115914
0	(0.104, 0.217, 0.39, 0.088, 0.179)	-1085.39741741
0	(0.104, 0.111, 0.24, 0.161, 0.088)	-1112.44719735
0	(0.119, 0.283, 0.161, 0.103, 0.179)	-1082.03178182
1	(0.104, 0.111, 0.24, 0.161, 0.088)	-1058.02778565
0	(0.104, 0.217, 0.475, 0.092, 0.161)	-1089.23851354
0	(0.318, 0.16, 0.179, 0.103, 0.335)	-1080.99584878
0	(0.212, 0.084, 0.179, 0.335, 0.092)	-1083.95838916
1	(0.119, 0.39, 0.084, 0.24, 0.103)	-1031.11404864
1	(0.318, 0.084, 0.088, 0.265, 0.435)	-1023.71490785
1	(0.318, 0.084, 0.161, 0.335, 0.435)	-1019.28401744
1	(0.119, 0.283, 0.161, 0.103, 0.179)	-1057.85835477
0	(0.318, 0.16, 0.179, 0.435, 0.335)	-1035.00753439
1	(0.104, 0.119, 0.39, 0.084, 0.16)	-1048.89271554
0	(0.318, 0.084, 0.088, 0.265, 0.435)	-1044.01870825
1	(0.212, 0.084, 0.179, 0.335, 0.092)	-1052.41652949
1	(0.119, 0.212, 0.16, 0.179, 0.103)	-1051.10773838
0	(0.119, 0.39, 0.084, 0.24, 0.103)	-1055.03776602
0	(0.119, 0.212, 0.16, 0.179, 0.103)	-1083.61345354
1	(0.104, 0.217, 0.39, 0.088, 0.179)	-1044.5474939
1	(0.104, 0.283, 0.088, 0.092, 0.55)	-1044.01222477
1	(0.119, 0.104, 0.179, 0.084, 0.335)	-1050.70636958
2	(0.111, 0.16)	-1462.56716863
1	(0.104, 0.217, 0.39, 0.084, 0.335)	-1043.51478042
2	(0.101, 0.21, 0.31)	-829.783832291
1	(0.318, 0.16, 0.179, 0.435, 0.335)	-989.515580729
1	(0.104, 0.217, 0.475, 0.16, 0.24)	-1042.36318683
2	(0.21, 0.107, 0.207)	-908.55081358
0	(0.104, 0.217, 0.39, 0.084, 0.335)	-1076.23665038
1	(0.119, 0.318, 0.16, 0.179, 0.435)	-1002.19089247
0	(0.104, 0.217, 0.475, 0.16, 0.24)	-1083.10347705
2	(0.119, 0.318, 0.16)	-860.979877987
0	(0.111, 0.212, 0.119, 0.55, 0.161)	-1089.86720767
1	(0.111, 0.212, 0.119, 0.55, 0.161)	-1038.01514355
0	(0.119, 0.318, 0.16, 0.179, 0.435)	-1072.20914421
2	(0.111, 0.16, 0.088, 0.283)	-941.597868547
2	(0.101, 0.288, 0.095, 0.103)	-990.765839041
2	(0.179, 0.088, 0.092, 0.438)	-759.175230811
2	(0.104, 0.217, 0.318, 0.084)	-911.941643179
2	(0.212, 0.111, 0.179, 0.088)	-979.772177447
2	(0.101, 0.21, 0.31, 0.089)	-918.153372291
2	(0.318, 0.16, 0.179, 0.259)	-665.902812126
2	(0.188, 0.194, 0.094, 0.368)	-800.633340446
2	(0.101, 0.207, 0.28, 0.094)	-934.638468178
2	(0.104, 0.119, 0.475)	-764.412377893
2	(0.318, 0.16, 0.179, 0.103)	-823.271472997
2	(0.101, 0.207, 0.28, 0.103)	-934.364578024
2	(0.119, 0.318, 0.084, 0.161)	-944.525488539
2	(0.119, 0.104, 0.265, 0.092)	-990.616177832
2	(0.31, 0.107, 0.281, 0.103)	-743.811919084
2	(0.188, 0.095, 0.191, 0.368)	-720.223029517
2	(0.119, 0.104, 0.265, 0.16)	-935.435693688
2	(0.107, 0.089, 0.095, 0.191)	-1088.30610776
0	(0.119, 0.212, 0.16, 0.092, 0.161)	-1118.25741092
1	(0.212, 0.084, 0.088, 0.265, 0.435)	-1033.76346949
0	(0.104, 0.283, 0.084, 0.318, 0.55)	-1059.75714686
0	(0.318, 0.111, 0.104, 0.283, 0.161)	-1087.99392889
0	(0.119, 0.104, 0.265, 0.092, 0.103)	-1126.58815696
2	(0.119, 0.217, 0.111, 0.16, 0.179)	-1292.46568934
2	(0.101, 0.207, 0.18, 0.103, 0.126)	-1375.92843448
1	(0.119, 0.104, 0.265, 0.092, 0.103)	-1067.21554071
2	(0.117, 0.21, 0.107, 0.089, 0.194)	-1404.5041155
0	(0.109, 0.196)	-1264.75420546
2	(0.107, 0.089, 0.095, 0.191, 0.094)	-1478.64351287
1	(0.109, 0.196)	-1078.18568878
1	(0.119, 0.212, 0.16, 0.092, 0.161)	-1056.2647122
0	(0.212, 0.084, 0.088, 0.265, 0.435)	-1061.11209769
2	(0.101, 0.207, 0.28, 0.126, 0.219)	-1126.14912694
1	(0.104, 0.283, 0.084, 0.318, 0.55)	-1022.01702798
1	(0.318, 0.111, 0.104, 0.283, 0.161)	-1044.79576438
2	(0.111, 0.16, 0.179, 0.103, 0.55)	-1114.60435354
2	(0.109, 0.196)	-1330.02217181
2	(0.111, 0.16, 0.088, 0.283, 0.119)	-1266.0844444
2	(0.212, 0.111, 0.179, 0.161, 0.103)	-1275.36728408
2	(0.104, 0.212, 0.16, 0.179, 0.103)	-1305.37220775
2	(0.104, 0.179, 0.161, 0.092, 0.475)	-1156.21582262
2	(0.31, 0.089, 0.188, 0.101, 0.567)	-1086.71128125
2	(0.117, 0.392, 0.089, 0.107, 0.281)	-1242.46661148
2	(0.188, 0.095, 0.18, 0.207, 0.117)	-1254.30376276
2	(0.21, 0.188, 0.089, 0.28, 0.103)	-1265.33533198
2	(0.104, 0.111, 0.16, 0.088, 0.39)	-1242.01982167
2	(0.31, 0.18, 0.103, 0.126, 0.306)	-1155.75339479
2	(0.217, 0.179, 0.084, 0.212, 0.368)	-1105.15591862
2	(0.117, 0.101, 0.281, 0.103, 0.194)	-1296.90166949
2	(0.117, 0.392, 0.188, 0.281, 0.191)	-1139.96503748
2	(0.119, 0.104, 0.111, 0.16, 0.179)	-1383.2863308
2	(0.101, 0.117, 0.392, 0.095, 0.103)	-1323.92043153
2	(0.111, 0.212, 0.119, 0.39, 0.088)	-1148.20364664
2	(0.119, 0.212, 0.111, 0.335, 0.103)	-1173.21803115
2	(0.117, 0.21, 0.281, 0.18, 0.28)	-1093.84365307
2	(0.217, 0.111, 0.16)	-944.745831403
2	(0.179, 0.084, 0.212, 0.119, 0.475)	-1143.3494295
2	(0.188, 0.089, 0.18, 0.219, 0.583)	-1090.67787448
2	(0.212, 0.111, 0.265, 0.179, 0.649)	-1078.99622179
2	(0.104, 0.283, 0.161, 0.24, 0.16)	-1153.60083461
2	(0.188, 0.095, 0.191, 0.099, 0.583)	-1104.41179925
2	(0.111, 0.212, 0.119, 0.55, 0.103)	-1111.44115641
2	(0.119, 0.318, 0.16, 0.179, 0.259)	-1146.0617995
2	(0.111, 0.16, 0.088, 0.259, 0.103)	-1315.67900386
2	(0.179, 0.161, 0.24, 0.16, 0.179)	-1146.05974035
2	(0.119, 0.104, 0.265, 0.088, 0.084)	-1405.94967168
2	(0.107, 0.089, 0.285, 0.099, 0.126)	-1381.71217885
2	(0.101, 0.21, 0.486, 0.103, 0.126)	-1117.02835654
2	(0.104, 0.119, 0.475, 0.092, 0.161)	-1304.39274245
2	(0.101, 0.188, 0.194, 0.094, 0.191)	-1258.62384564
2	(0.101, 0.117, 0.486, 0.103, 0.194)	-1310.29315743
2	(0.207, 0.089, 0.095, 0.103)	-1069.85965097
2	(0.117, 0.288, 0.095)	-936.057778136
2	(0.119, 0.104, 0.179, 0.088)	-1076.94662101
2	(0.207, 0.107, 0.281, 0.191, 0.094)	-1174.56535011
2	(0.117, 0.21, 0.107, 0.28)	-925.510472036
2	(0.21, 0.188, 0.095, 0.18, 0.368)	-1109.50582181
2	(0.31, 0.18, 0.103, 0.094)	-919.552875022
2	(0.101, 0.188, 0.194, 0.126)	-964.030813091
2	(0.104, 0.212, 0.084, 0.259, 0.649)	-1092.59759503
2	(0.107, 0.18, 0.095, 0.194, 0.476)	-1109.91094111
2	(0.107, 0.089, 0.285, 0.099)	-988.631519761
2	(0.117, 0.392, 0.188)	-827.076264342
2	(0.101, 0.21, 0.31, 0.28, 0.126)	-1126.32459501
2	(0.111, 0.084, 0.088, 0.179, 0.103)	-1490.26755215
2	(0.104, 0.283, 0.161, 0.092)	-947.174818788
2	(0.101, 0.288, 0.095, 0.191)	-940.342338745
2	(0.188, 0.095, 0.103, 0.126)	-1052.82726559
2	(0.318, 0.084, 0.179, 0.104, 0.438)	-1098.30847256
2	(0.179, 0.084, 0.16, 0.179)	-962.982490749
2	(0.318, 0.16, 0.092, 0.103)	-924.132638703
2	(0.212, 0.16, 0.179, 0.103, 0.161)	-1265.11709259
2	(0.111, 0.16, 0.088, 0.161)	-1045.78876106
2	(0.21, 0.101, 0.288, 0.194, 0.126)	-1144.93082837
2	(0.104, 0.283, 0.084, 0.318)	-907.428755087
2	(0.212, 0.16, 0.179, 0.435, 0.335)	-1088.29380449
2	(0.104, 0.283, 0.084, 0.16, 0.179)	-1390.05131837
2	(0.207, 0.107, 0.281, 0.191)	-791.72371117
2	(0.117, 0.392, 0.089, 0.107)	-936.923610042
2	(0.212, 0.16)	-1130.18510462
2	(0.212, 0.084, 0.161)	-986.618407417
2	(0.21, 0.101, 0.288, 0.095)	-856.43165006
2	(0.111, 0.084, 0.259, 0.539, 0.438)	-1069.28606052
2	(0.212, 0.111, 0.265, 0.088, 0.161)	-1230.98093605
2	(0.104, 0.179, 0.161)	-1006.27453893
2	(0.119, 0.283)	-1060.03949568
2	(0.188, 0.089, 0.207, 0.117, 0.486)	-1135.19153496
2	(0.21, 0.107, 0.18, 0.191)	-864.101767592
2	(0.104, 0.283, 0.161, 0.092, 0.179)	-1372.59022477
2	(0.318, 0.084, 0.161, 0.335)	-681.198401131
2	(0.117, 0.21, 0.188, 0.095)	-964.871411425
2	(0.104, 0.217, 0.39, 0.088)	-764.208898627
0	(0.286, 0.113)	-973.068735933
2	(0.117, 0.101, 0.281, 0.103)	-969.783612576
2	(0.286, 0.113)	-1071.86880521
2	(0.104, 0.119, 0.39, 0.084)	-895.801834691
2	(0.117, 0.21, 0.107, 0.089, 0.285)	-1245.44098426
2	(0.212, 0.16, 0.092, 0.161)	-947.816283296
1	(0.286, 0.113)	-856.552759185
2	(0.212, 0.111, 0.217, 0.39, 0.259)	-1114.07515792
2	(0.179, 0.161, 0.092, 0.16, 0.212)	-1275.81858008
2	(0.207, 0.089, 0.188, 0.376, 0.103)	-1147.7379095
2	(0.207, 0.089, 0.095, 0.191, 0.467)	-1121.09376956
2	(0.31, 0.18)	-922.454496102
2	(0.119, 0.104, 0.111, 0.16, 0.088)	-1469.79706282
2	(0.104, 0.283, 0.088, 0.16)	-951.87077448
2	(0.318, 0.16, 0.092, 0.161, 0.179)	-1155.34133264
2	(0.207, 0.18, 0.095, 0.188, 0.21)	-1244.91460582
2	(0.119, 0.283, 0.084, 0.24, 0.335)	-1103.68887386
2	(0.188, 0.194, 0.094, 0.099, 0.219)	-1320.06064446
2	(0.104, 0.217, 0.318, 0.16)	-762.698360601
2	(0.31, 0.107, 0.281, 0.191, 0.099)	-1124.59730002
2	(0.212, 0.16, 0.088, 0.179, 0.435)	-1093.79395835
2	(0.179, 0.161, 0.092, 0.179, 0.539)	-1104.43392899
2	(0.119, 0.39, 0.084, 0.16, 0.265)	-1214.56454564
2	(0.101, 0.188, 0.095, 0.103, 0.28)	-1265.21078504
2	(0.31, 0.089, 0.095, 0.219, 0.126)	-1190.01576319
2	(0.119, 0.318, 0.084, 0.161, 0.092)	-1409.1889096
2	(0.117, 0.207, 0.089, 0.095, 0.103)	-1441.41088452
2	(0.117, 0.101, 0.188, 0.089, 0.18)	-1385.79032446
2	(0.212, 0.084, 0.088, 0.265, 0.217)	-1176.09948932
2	(0.107, 0.207, 0.117, 0.392, 0.194)	-1125.21971239
2	(0.188, 0.194, 0.094, 0.368, 0.207)	-1089.26471922
2	(0.212, 0.16, 0.092, 0.161, 0.179)	-1267.23871656
2	(0.119, 0.212, 0.16, 0.179, 0.435)	-1100.86820085
2	(0.111, 0.084, 0.259, 0.179, 0.475)	-1102.63255714
2	(0.107, 0.089, 0.285, 0.094, 0.476)	-1157.23197537
2	(0.21, 0.188, 0.089, 0.207, 0.567)	-1086.11311463
2	(0.207, 0.089, 0.188, 0.376, 0.126)	-1147.70129039
2	(0.207, 0.107, 0.281, 0.103, 0.126)	-1241.57291724
2	(0.101, 0.117, 0.31, 0.089, 0.194)	-1298.83132792
2	(0.207, 0.18, 0.095, 0.188, 0.467)	-1089.75936795
2	(0.101, 0.117, 0.486)	-763.316914751
2	(0.107, 0.207, 0.382, 0.191, 0.285)	-1126.54413961
2	(0.104, 0.179, 0.088, 0.092, 0.24)	-1359.36604405
2	(0.207, 0.107, 0.21, 0.584, 0.126)	-1098.46085682
2	(0.101, 0.107, 0.18, 0.103, 0.194)	-1371.41441586
2	(0.188, 0.089, 0.207, 0.382, 0.103)	-1176.03246174
2	(0.119, 0.283, 0.084, 0.111, 0.335)	-1197.94726532
2	(0.101, 0.188, 0.095, 0.18)	-1006.25511874
2	(0.104, 0.217, 0.318, 0.24)	-680.749928313
2	(0.119, 0.217, 0.111, 0.16)	-962.085822735
2	(0.111, 0.084, 0.259, 0.179, 0.368)	-1157.13822835
2	(0.117, 0.392, 0.188, 0.107)	-933.113781011
2	(0.119, 0.217, 0.179, 0.161, 0.092)	-1324.04585713
2	(0.101, 0.117, 0.392, 0.194, 0.094)	-1306.33187224
2	(0.101, 0.117, 0.486, 0.095, 0.089)	-1325.26408802
2	(0.119, 0.318, 0.084, 0.179, 0.435)	-1097.75639966
2	(0.119, 0.39, 0.084, 0.24, 0.092)	-1349.24233533
2	(0.111, 0.212, 0.368, 0.179, 0.259)	-1112.73626208
2	(0.111, 0.16, 0.092, 0.103, 0.259)	-1311.29273383
2	(0.119, 0.318, 0.084, 0.088)	-976.435131648
2	(0.31, 0.18, 0.191, 0.099, 0.126)	-1149.49081564
2	(0.117, 0.207, 0.18, 0.103, 0.126)	-1373.79532524
2	(0.212, 0.111, 0.179, 0.161)	-898.48081197
2	(0.207, 0.089, 0.188, 0.376, 0.094)	-1147.58360515
2	(0.101, 0.117, 0.31, 0.18)	-890.861925164
2	(0.217, 0.179, 0.161, 0.092, 0.16)	-1268.549203
2	(0.117, 0.392, 0.188, 0.376, 0.126)	-1128.15861203
2	(0.107, 0.18, 0.103, 0.126, 0.099)	-1436.70585383
2	(0.107, 0.18, 0.191)	-956.851247505
2	(0.104, 0.283, 0.161, 0.103)	-942.326346078
2	(0.104, 0.283, 0.161, 0.24)	-924.403427281
2	(0.318, 0.084, 0.161, 0.092, 0.265)	-1149.36839019
2	(0.119, 0.212, 0.084, 0.179)	-971.906780501
2	(0.217, 0.111, 0.084, 0.259)	-890.688805948
2	(0.119, 0.212, 0.084, 0.161, 0.103)	-1407.45579007
0	(0.196, 0.218)	-933.883781315
2	(0.101, 0.288, 0.095, 0.103, 0.094)	-1425.57732895
2	(0.101, 0.188, 0.089)	-1146.0339872
2	(0.104, 0.119, 0.475, 0.16, 0.084)	-1310.57666772
2	(0.117, 0.288, 0.089, 0.107)	-979.005843711
2	(0.119, 0.39, 0.161, 0.103, 0.179)	-1350.12588807
2	(0.104, 0.179, 0.088, 0.16)	-1036.0902433
2	(0.104, 0.119, 0.475, 0.16)	-829.678884288
2	(0.119, 0.217, 0.265, 0.092, 0.24)	-1133.79964363
2	(0.217, 0.179, 0.088, 0.16, 0.212)	-1256.20688879
2	(0.104, 0.179, 0.084, 0.318)	-912.38374942
2	(0.111, 0.084, 0.259, 0.179)	-938.459132371
1	(0.196, 0.218)	-817.774252058
2	(0.196, 0.218)	-1032.83206585
2	(0.101, 0.117, 0.392, 0.089)	-899.100350147
2	(0.217, 0.111, 0.16, 0.092)	-990.350558775
2	(0.119, 0.318, 0.16, 0.088)	-940.780928235
2	(0.101, 0.21, 0.486)	-652.537556437
2	(0.101, 0.107, 0.18, 0.103)	-1076.6860666
2	(0.21, 0.107, 0.207, 0.382, 0.191)	-1124.4402143
2	(0.318, 0.111, 0.265, 0.088, 0.283)	-1120.0545754
2	(0.318, 0.111, 0.104, 0.368, 0.088)	-1157.37005263
2	(0.104, 0.179, 0.088, 0.092, 0.103)	-1488.61090184
2	(0.104, 0.217, 0.318, 0.16, 0.092)	-1158.52928426
2	(0.119, 0.104, 0.179, 0.088, 0.16)	-1417.29384864
2	(0.101, 0.117, 0.31, 0.18, 0.191)	-1278.74555214
